Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
BR23201,California,2586.807171,Basic,0,Urban,71,23,84,191.640085,Four-Door Car,53.80265806
VH45094,Arizona,7286.789075,Basic,65870,Urban,61,21,40,202.847644,Four-Door Car,60.67501444
KD47243,California,11797.99211,Basic,91469,Urban,100,11,89,418.864555,SUV,66.59387132
MY13737,California,9386.753031,Basic,42090,Rural,119,0,61,203.352239,SUV,64.00128685
OR48881,Oregon,6308.922374,Extended,21368,Rural,79,7,2,4.61262,Four-Door Car,49.08269672
OU62604,Washington,17484.53438,Basic,78362,Suburban,73,16,66,525.6,Four-Door Car,57.52857635
LW77178,Oregon,15428.01044,Extended,33879,Suburban,98,16,82,470.4,Two-Door Car,54.14497666
BQ12347,Arizona,5630.793,Basic,72874,Suburban,70,26,31,336,Four-Door Car,22.05939341
FF61670,California,18131.18874,Extended,0,Suburban,82,29,23,393.6,Four-Door Car,66.48728506
PM61374,California,8087.219475,Premium,0,Suburban,110,9,23,550.825934,Two-Door Car,43.50182939
BW25236,Arizona,18453.57629,Basic,72215,Urban,66,22,23,247.911872,Four-Door Car,55.92197738
XO22038,California,5217.513287,Basic,39854,Urban,66,6,4,261.930545,Two-Door Car,50.61150116
QG51953,Oregon,4835.783179,Basic,36655,Suburban,61,15,81,295.223164,Four-Door Car,48.68580381
SZ56338,Oregon,5597.12496,Extended,37995,Suburban,139,16,50,667.2,SUV,48.41866712
PX60116,California,8920.463999,Premium,40867,Suburban,112,21,98,537.6,Two-Door Car,26.83898073
BW46202,Oregon,5995.411008,Extended,28804,Rural,78,6,84,76.025368,Two-Door Car,57.99695642
GW14109,California,38496.94701,Extended,48409,Urban,124,13,60,345.211703,SUV,40.72091692
GP42026,California,8382.630118,Basic,19683,Suburban,117,17,41,561.6,Sports Car,52.88343845
HR42454,Washington,13372.02426,Premium,88706,Suburban,110,14,72,528,Two-Door Car,45.60747878
TL43709,Washington,8972.140307,Basic,89689,Rural,74,14,4,136.829537,Four-Door Car,44.66993159
OL36978,California,5405.518391,Basic,67241,Rural,68,22,6,5.674809,Two-Door Car,30.15428718
KT40899,California,9352.478998,Extended,75436,Rural,78,10,20,9.747443,Four-Door Car,39.26684302
WE60408,Arizona,4339.871053,Basic,91761,Suburban,109,33,20,779.052276,SUV,38.80514222
LG64797,California,17723.76398,Extended,25771,Suburban,222,21,58,1253.984948,Luxury SUV,52.3877256
MD87746,Oregon,7507.455372,Basic,60920,Urban,64,10,61,231.201886,Two-Door Car,35.5660532
FN50615,Washington,8029.393076,Premium,96869,Suburban,101,25,97,628.498605,Four-Door Car,40.04188505
QF59448,Washington,2831.587689,Extended,17752,Suburban,77,26,87,369.6,Four-Door Car,67.99089443
MU79385,Arizona,10080.37031,Extended,60944,Urban,130,10,38,623.505066,SUV,40.00443235
JH30384,California,6503.397049,Extended,22081,Suburban,84,1,9,451.670309,Two-Door Car,59.60940654
JE71423,Washington,3331.445625,Extended,73695,Suburban,84,28,84,403.2,Four-Door Car,41.70882938
SK95364,California,4620.390087,Extended,0,Suburban,130,11,0,936,SUV,52.28481118
VG56765,Arizona,2471.528431,Basic,95697,Rural,61,16,55,114.273025,Two-Door Car,62.40937409
NE24371,Oregon,6494.243995,Extended,15300,Suburban,85,17,16,408,Four-Door Car,38.35432346
MB69535,Washington,9657.579498,Extended,0,Suburban,131,34,61,628.8,SUV,26.92048324
ZF27999,Nevada,4904.894731,Extended,12902,Suburban,139,3,51,667.2,Sports Car,24.41576077
MH40017,Arizona,4802.477033,Basic,29809,Suburban,61,13,17,365.312072,Four-Door Car,52.8317258
YJ99764,Nevada,7955.774758,Basic,0,Suburban,74,17,27,355.2,Four-Door Car,65.43163893
AG22225,Oregon,6941.900812,Extended,0,Suburban,96,21,18,460.8,Four-Door Car,42.75705967
ZJ26179,Oregon,8382.478392,Basic,25998,Suburban,71,16,38,791.878042,Four-Door Car,48.29848696
VO36036,Oregon,3536.431774,Extended,28248,Suburban,90,25,89,634.385937,Four-Door Car,58.20751319
ZQ94281,California,3244.816567,Extended,68103,Urban,82,28,91,277.795988,Two-Door Car,56.62370103
CK40732,California,7611.212764,Premium,0,Suburban,103,33,54,741.6,Four-Door Car,32.30327911
UT73461,Oregon,4505.398267,Basic,81079,Rural,111,11,5,134.222332,SUV,44.20782639
LT57320,Nevada,2445.844833,Basic,22732,Rural,62,31,35,15.616535,Four-Door Car,40.47352219
BZ44726,Nevada,16477.76843,Basic,49825,Suburban,70,14,27,336,Two-Door Car,53.94664901
VU32116,Oregon,3546.400212,Basic,0,Suburban,103,11,92,621.959357,SUV,43.03255171
EG94326,Nevada,4277.27009,Basic,77265,Suburban,107,23,9,513.6,SUV,37.00425485
EJ43595,California,4784.773547,Basic,0,Suburban,72,20,41,779.629297,Four-Door Car,53.65569758
QI37869,California,7572.237727,Premium,12876,Urban,107,8,90,425.964628,Four-Door Car,51.50782942
SX65826,Arizona,11760.87637,Extended,36431,Suburban,99,27,59,513.252488,Two-Door Car,59.77535799
XO42145,Oregon,3933.813993,Basic,25927,Suburban,103,6,20,674.973614,SUV,54.91659278
WJ74851,Nevada,5700.761833,Basic,26811,Suburban,72,22,82,465.763576,Two-Door Car,49.81695051
IG68709,Oregon,3498.634784,Extended,41711,Urban,90,3,89,351.286604,Four-Door Car,30.27723966
AC75391,Arizona,5768.091295,Basic,35091,Suburban,74,27,19,418.927204,Two-Door Car,51.95318737
WO94087,Arizona,6361.954003,Extended,0,Suburban,87,17,33,417.6,Four-Door Car,53.64821093
YJ69332,Oregon,6503.397049,Extended,22081,Suburban,84,1,9,451.670309,Two-Door Car,55.32924582
BM21532,Washington,6832.111972,Extended,0,Suburban,93,7,90,446.4,Four-Door Car,65.96737342
PD32641,Oregon,5785.223477,Basic,31320,Urban,72,30,95,293.86579,Four-Door Car,67.24077945
CK39096,Oregon,5619.689084,Premium,0,Suburban,153,25,5,1027.000029,SUV,39.08897736
QV19964,Oregon,2599.2896,Basic,33947,Urban,66,10,48,192.213037,Four-Door Car,48.98670723
BF72793,California,6732.970948,Basic,0,Suburban,62,10,31,446.4,Two-Door Car,41.52554225
WB12017,California,18321.86647,Basic,21189,Suburban,66,4,2,316.8,Two-Door Car,69.89131832
PB43222,Washington,9102.902307,Premium,73759,Suburban,114,2,25,547.2,Four-Door Car,35.39539819
AY84441,Oregon,4002.857594,Basic,0,Suburban,114,3,93,820.8,SUV,64.9089669
JQ65500,Oregon,8620.997439,Premium,44988,Suburban,108,30,57,518.4,Two-Door Car,55.6060972
OI29521,Oregon,10388.986,Extended,33432,Rural,90,28,43,161.423101,Two-Door Car,52.18945633
MJ51323,Oregon,8427.172486,Extended,46503,Suburban,215,4,21,1032,Luxury SUV,31.7172089
QI64880,California,7007.274228,Basic,0,Suburban,101,12,12,973.787176,SUV,56.73274052
HV93429,Oregon,5176.579135,Basic,23636,Rural,65,19,10,81.452537,Four-Door Car,47.68640138
TA89713,Oregon,5389.499465,Extended,66429,Rural,136,35,93,57.712985,Sports Car,47.8051325
IE15348,Washington,4067.004737,Basic,28466,Urban,102,33,91,371.802628,SUV,35.63051428
LE65901,Oregon,4434.941371,Basic,58082,Rural,112,31,66,103.022126,SUV,50.75069339
FF68864,Arizona,14010.52742,Basic,36523,Rural,71,28,67,101.353875,Four-Door Car,56.48653705
YX99200,Nevada,12350.05824,Premium,54710,Urban,103,13,46,294.058449,Two-Door Car,33.52270691
LZ26801,California,8161.576876,Basic,73466,Rural,102,2,71,204.74051,SUV,51.85545031
TA66375,Oregon,11009.13049,Premium,51643,Suburban,283,16,43,1358.4,Luxury Car,50.75647423
SC92090,Arizona,8717.049833,Basic,83846,Suburban,74,22,94,355.2,Four-Door Car,62.44428436
TK40018,Oregon,5917.466603,Premium,0,Suburban,169,31,77,1207.084251,SUV,44.63923145
ZD63451,California,2503.660407,Basic,53338,Rural,63,24,35,35.45384,Four-Door Car,37.73901808
ZA83961,Washington,12682.25069,Extended,75203,Suburban,80,0,13,384,Four-Door Car,65.94296659
DT35588,Oregon,4330.38602,Premium,60475,Suburban,107,9,18,513.6,Four-Door Car,51.74332183
VF87723,California,10487.74332,Extended,30658,Suburban,89,6,67,441.757585,Four-Door Car,43.43950104
QP69826,Arizona,3567.503755,Basic,0,Suburban,102,28,11,660.430456,SUV,45.40324103
UW37050,Oregon,19896.42226,Extended,60420,Urban,248,8,74,632.944366,Luxury SUV,55.09891565
UH62254,Oregon,21423.63723,Basic,0,Suburban,65,9,31,312,Two-Door Car,53.1995914
BU41599,Washington,5581.761298,Basic,62739,Urban,70,29,80,239.328571,Two-Door Car,47.6120441
DB71122,California,3515.831889,Extended,15144,Urban,90,2,71,372.652536,Four-Door Car,64.87592872
TM14491,California,12036.62051,Basic,44428,Suburban,104,17,61,499.2,SUV,55.9988852
OY94707,California,3609.798318,Extended,58297,Suburban,97,19,94,647.039443,Four-Door Car,55.60532568
LN55080,Oregon,17732.46488,Basic,42191,Rural,74,2,43,68.647736,Two-Door Car,46.83596734
TZ47750,Nevada,8509.850887,Basic,26057,Suburban,74,3,63,523.888845,Four-Door Car,47.2369764
SJ74501,Arizona,5866.424273,Basic,26608,Urban,73,12,14,234.234301,Two-Door Car,56.84117109
LE26899,California,4825.500869,Basic,0,Urban,63,8,27,272.843439,Four-Door Car,40.77766229
ML34366,California,5389.499465,Extended,66429,Rural,136,35,93,57.712985,Sports Car,46.6871049
EI45850,California,7778.005623,Basic,25970,Suburban,72,18,30,430.818992,Four-Door Car,53.21422145
LD75023,Oregon,26346.08582,Extended,48268,Suburban,223,28,26,1605.6,Luxury SUV,67.07062468
JW12998,California,14866.45116,Extended,24279,Suburban,126,16,97,604.8,Sports Car,36.89680915
LP47259,Arizona,8324.23271,Extended,0,Suburban,121,11,92,871.2,Sports Car,57.04899321
XD21246,Oregon,9238.305998,Extended,0,Suburban,128,30,26,921.6,SUV,45.47121671
DW59142,Nevada,22693.29076,Basic,71879,Rural,64,1,64,9.163065,Two-Door Car,31.62662239
KX54900,Arizona,6236.018595,Extended,57760,Urban,78,9,67,223.950089,Four-Door Car,49.60443453
XV83643,California,5012.184756,Extended,20976,Suburban,129,20,86,735.683769,Sports Car,53.23583037
RX19151,Washington,8176.576796,Basic,67137,Urban,111,0,49,314.880326,SUV,43.78449002
ZH42145,Washington,2582.862313,Basic,50148,Suburban,65,0,45,323.485239,Four-Door Car,45.37280546
ET79528,California,3118.981095,Extended,23008,Rural,79,29,49,80.663097,Four-Door Car,38.74463622
GH36606,Washington,2938.07856,Extended,0,Suburban,82,12,67,590.4,Four-Door Car,53.86457509
BC66536,Arizona,6883.686618,Extended,84869,Suburban,85,5,65,408,Four-Door Car,61.47528826
PN22481,Oregon,2215.912948,Basic,0,Suburban,66,21,67,316.8,Two-Door Car,42.42172371
VD27065,Washington,4297.018104,Premium,86860,Suburban,107,13,29,513.6,Four-Door Car,42.48547222
IF38438,Arizona,21522.94749,Extended,44695,Rural,79,14,51,81.166323,Two-Door Car,38.41920906
ZC62609,Oregon,2761.691693,Extended,0,Suburban,77,35,38,554.4,Four-Door Car,62.1881528
FD64348,Oregon,22563.61838,Basic,23046,Rural,65,18,7,1.687291,Two-Door Car,53.77346533
TA58285,Oregon,5285.918307,Basic,0,Suburban,73,1,44,392.951076,Two-Door Car,41.33495192
WV66165,Oregon,35062.64795,Basic,84811,Rural,111,27,38,278.284943,SUV,52.7269901
YE27183,Oregon,5913.199024,Extended,0,Suburban,91,13,89,436.8,Four-Door Car,46.79586169
TI47802,California,2593.398672,Basic,0,Suburban,69,29,35,331.2,Two-Door Car,41.0757559
ZZ44902,Arizona,12692.67092,Premium,40117,Suburban,108,6,55,750.082794,Two-Door Car,55.77812542
JD73594,Oregon,3309.11965,Extended,72140,Suburban,87,22,66,417.6,Four-Door Car,54.19675302
ZV93969,Washington,4754.449647,Extended,0,Suburban,136,5,46,652.8,SUV,55.95751424
JS55721,California,2413.93064,Basic,12495,Suburban,65,32,62,312,Four-Door Car,59.54117131
ZB62469,California,2161.685527,Basic,0,Suburban,67,33,75,482.4,Two-Door Car,39.144356
HZ74609,Oregon,5527.988928,Basic,0,Suburban,72,4,72,345.6,Four-Door Car,47.74269369
TJ76363,Arizona,10629.21789,Extended,36495,Rural,133,14,97,229.930796,SUV,37.38791653
QZ58370,Nevada,11820.1098,Extended,86801,Urban,98,5,20,371.108203,Four-Door Car,62.56794282
RF44930,California,4964.63152,Basic,52679,Rural,62,21,3,117.998498,Four-Door Car,58.84453267
VJ44100,California,9122.92563,Basic,90804,Urban,113,29,67,434.09776,Sports Car,47.63729398
PM13394,Washington,5309.435869,Basic,22404,Urban,70,0,62,211.136067,Four-Door Car,54.0251632
NL80137,Oregon,3460.66504,Extended,14262,Urban,90,27,9,290.432527,Four-Door Car,50.43223109
NZ57065,Oregon,2872.980808,Basic,36844,Urban,73,10,11,283.966321,Four-Door Car,50.01264067
NM42917,Arizona,9927.877699,Extended,58703,Rural,127,32,26,227.916076,SUV,55.34515309
RR68322,Nevada,3482.687007,Extended,65162,Rural,86,11,59,134.430084,Four-Door Car,47.96109921
OF78862,Oregon,3991.727249,Extended,54964,Suburban,99,13,53,525.515271,Four-Door Car,43.01065268
SC93784,Oregon,5510.107444,Basic,61401,Rural,69,8,77,144.439335,Four-Door Car,58.2666824
CM59084,Oregon,3600.934326,Basic,25147,Suburban,101,7,54,694.598288,SUV,43.44345778
QA41558,Oregon,5419.45812,Basic,73536,Urban,67,29,27,172.518524,Two-Door Car,43.09332301
SD62061,Oregon,5810.630529,Basic,24860,Suburban,73,2,35,350.4,Four-Door Car,61.36923233
VP13613,California,3942.725768,Extended,65404,Urban,99,16,79,300.703109,Four-Door Car,64.60059313
HF96939,Oregon,3126.271893,Extended,34510,Suburban,81,0,54,388.8,Four-Door Car,52.18698037
DU18362,California,3530.007745,Premium,0,Suburban,108,7,55,777.6,Two-Door Car,29.79700598
RK24470,Washington,5029.296953,Basic,40113,Urban,67,2,43,262.047663,Two-Door Car,63.77035447
XQ19793,Arizona,4772.943848,Extended,20993,Suburban,133,35,90,638.4,SUV,63.01471131
OB77084,Oregon,2202.3352,Basic,0,Suburban,61,2,34,292.8,Two-Door Car,54.99613297
PS69748,Washington,8717.049833,Basic,83846,Suburban,74,22,94,355.2,Four-Door Car,36.90789004
JE13986,Arizona,10373.88882,Extended,62587,Suburban,86,30,47,412.8,Four-Door Car,60.87397033
TP41703,Washington,7250.029606,Basic,0,Suburban,69,17,10,496.8,Two-Door Car,58.07568762
LD49835,California,4307.422775,Basic,73345,Suburban,107,7,62,513.6,SUV,46.26827589
EK19337,Oregon,3040.253837,Extended,0,Suburban,83,30,44,989.105367,Four-Door Car,41.99163912
GD55093,California,19160.98994,Extended,22705,Suburban,239,19,59,1294.700423,Luxury SUV,49.55794559
NN68193,Washington,5391.078171,Extended,21440,Suburban,135,7,19,972,SUV,41.98474044
TJ30354,Oregon,5285.307579,Basic,22627,Suburban,67,19,43,321.6,Four-Door Car,69.72949306
TA75663,California,8024.992989,Basic,38702,Rural,101,7,32,253.364333,SUV,57.90136216
WG15841,California,2810.464447,Basic,26790,Suburban,71,4,41,340.8,Two-Door Car,63.47246275
LO68739,Arizona,7739.550403,Extended,64859,Urban,96,24,11,266.949266,Four-Door Car,33.04197262
HM20544,Washington,2175.740021,Basic,0,Suburban,61,31,15,479.097472,Four-Door Car,80.74471357
EG56026,Nevada,3275.16199,Extended,69263,Suburban,81,8,12,494.847804,Two-Door Car,36.80599535
VF21395,Oregon,2652.695343,Basic,82655,Suburban,66,8,93,316.8,Two-Door Car,38.07416512
SI11249,California,5048.226244,Basic,29401,Suburban,65,30,56,312,Four-Door Car,50.79472876
IK99137,Washington,5515.41017,Extended,0,Suburban,79,5,62,379.2,Four-Door Car,47.78959799
VO87785,Arizona,4858.429375,Basic,26480,Suburban,63,13,17,378.695238,Two-Door Car,53.79338791
FS29897,Oregon,2144.921535,Basic,0,Suburban,61,34,35,292.8,Four-Door Car,50.53799809
JG36165,California,6042.618486,Extended,0,Suburban,83,12,21,904.385726,Two-Door Car,43.30801986
SJ42058,Oregon,3387.203337,Extended,73268,Rural,84,18,18,93.623377,Four-Door Car,43.17170339
CU13711,Oregon,10864.27491,Basic,95579,Urban,67,19,78,308.631159,Four-Door Car,52.13019384
GT65065,Oregon,8842.650024,Basic,42142,Urban,112,1,8,396.17554,Sports Car,39.48697312
UN39066,Washington,4389.279424,Basic,26676,Suburban,112,7,96,537.6,SUV,60.65965585
UQ85283,California,30763.25637,Basic,41279,Rural,115,1,30,251.429988,Sports Car,47.3474207
YF80144,Washington,20725.37773,Premium,15529,Suburban,273,1,64,1965.6,Luxury SUV,61.29056283
GE29173,Nevada,8591.305411,Extended,0,Suburban,128,4,24,1448.994134,SUV,41.51334649
DF21541,Arizona,2646.573754,Basic,23170,Suburban,71,21,67,340.8,Four-Door Car,55.23154783
JL59571,Oregon,4607.244307,Basic,17343,Urban,63,9,92,208.659743,Two-Door Car,56.18074437
DF94525,Oregon,4860.62003,Basic,25854,Suburban,68,24,37,396.284835,Four-Door Car,30.19596506
YO58424,Oregon,2580.849899,Basic,46900,Suburban,66,13,59,316.8,Four-Door Car,59.66287503
MP76478,Washington,8646.504109,Basic,64125,Urban,108,3,44,369.818708,SUV,48.47299437
HO92982,California,8405.752991,Basic,85355,Suburban,71,34,47,458.568921,Two-Door Car,49.5856946
MZ24175,Arizona,3096.511217,Extended,21604,Suburban,79,14,28,379.2,Four-Door Car,36.43336372
YD48962,Arizona,29412.2893,Basic,0,Suburban,107,0,62,513.6,SUV,57.64385058
QB47024,Washington,5898.733666,Extended,53998,Suburban,78,5,38,414.519064,Four-Door Car,50.12492192
MF18493,California,17497.52201,Basic,0,Suburban,73,9,94,350.4,Two-Door Car,37.55932611
EP61084,Nevada,3218.608644,Extended,68776,Rural,80,28,78,87.861666,Four-Door Car,55.93056828
EN38348,Oregon,23207.26972,Extended,45039,Rural,96,27,94,192.144838,Four-Door Car,57.25649886
HJ15383,Washington,8032.401911,Basic,27658,Rural,68,4,75,160.07526,Four-Door Car,43.57961729
LS98306,Nevada,13918.5348,Premium,64113,Suburban,117,24,32,561.6,Four-Door Car,41.90074601
PZ47477,Arizona,8966.309774,Extended,41829,Suburban,76,11,41,416.365369,Two-Door Car,39.55796671
LT32391,California,11981.98481,Basic,21514,Urban,62,0,59,257.248789,Two-Door Car,44.14567501
KK30016,Nevada,5532.629846,Basic,27722,Suburban,69,3,29,331.2,Four-Door Car,60.48588772
OA89218,Nevada,11660.57298,Premium,21506,Suburban,151,11,42,826.658992,Sports Car,44.3162384
CY47265,Oregon,2886.451602,Extended,10312,Suburban,78,10,63,486.278557,Four-Door Car,48.98626652
ZI47663,Arizona,12741.84754,Basic,73054,Urban,106,34,36,419.365958,SUV,58.47200589
GO14008,Oregon,5398.098108,Basic,73775,Suburban,67,14,51,321.6,Four-Door Car,48.6872739
BC43958,California,7285.030983,Basic,44788,Suburban,61,6,48,386.031248,Four-Door Car,40.44054931
AI61368,Nevada,17651.96339,Extended,22510,Suburban,95,19,48,456,Four-Door Car,20.05349713
UF37831,Arizona,17029.89338,Extended,54613,Urban,213,29,62,731.559007,Luxury SUV,58.52257853
PO90615,Arizona,2491.257604,Basic,25965,Suburban,65,23,27,329.206567,Four-Door Car,59.38365168
GY74661,Oregon,4039.315002,Basic,34911,Rural,105,6,31,126.779673,SUV,55.39599899
MX50302,Oregon,2619.337376,Basic,78618,Urban,66,7,56,225.578841,Two-Door Car,46.27897267
TC84427,Oregon,5049.689638,Basic,61080,Urban,66,7,41,294.284951,Four-Door Car,44.10522757
IQ82914,Oregon,4983.457132,Basic,60415,Rural,62,10,31,72.665253,Two-Door Car,38.69191077
TY74870,California,2530.639412,Basic,25143,Rural,66,34,38,8.737111,Four-Door Car,40.75870765
II83628,California,7396.719746,Basic,41045,Suburban,64,9,28,394.582401,Four-Door Car,53.75052476
ZR77995,California,3832.898507,Extended,97729,Rural,95,18,21,97.176153,Four-Door Car,57.41236581
QT89604,Arizona,4961.405917,Basic,55702,Rural,61,13,55,151.13336,Four-Door Car,27.31142943
AB21519,California,3861.486269,Extended,93272,Urban,95,3,54,281.110788,Four-Door Car,40.35252915
MP47256,California,22658.53652,Basic,23665,Suburban,67,19,50,404.817249,Four-Door Car,44.28138915
MA47641,Oregon,10408.96865,Basic,20228,Suburban,101,3,43,523.815839,SUV,54.19636675
GQ20713,Nevada,4834.710493,Basic,38713,Suburban,66,31,69,316.8,Four-Door Car,31.82915216
WW87934,Arizona,8257.666512,Basic,23815,Suburban,73,4,47,424.330166,Four-Door Car,53.5869697
HF75276,Nevada,3052.629532,Extended,0,Suburban,93,15,31,446.4,Four-Door Car,61.205318
ET64028,California,4012.319346,Extended,47221,Suburban,99,8,79,475.2,Two-Door Car,61.45534208
QA41472,Oregon,13355.48637,Basic,34495,Urban,113,27,29,389.673944,SUV,56.73293062
OZ92426,Oregon,2364.43161,Basic,46264,Urban,62,17,75,199.37361,Four-Door Car,50.48057984
UM69933,Nevada,2489.337928,Basic,46051,Suburban,63,16,34,302.4,Two-Door Car,45.3918323
RQ11502,Nevada,4755.720009,Extended,23975,Suburban,128,8,39,614.4,SUV,43.75851486
TX98128,California,13864.38495,Basic,0,Suburban,74,4,12,580.886785,Four-Door Car,37.62932588
XY52165,Arizona,3020.424822,Basic,78561,Suburban,74,7,50,355.2,Two-Door Car,58.68222639
GB39003,California,6285.305195,Extended,0,Suburban,90,4,63,432,Two-Door Car,36.48350091
VH43367,California,2506.021971,Basic,61402,Suburban,63,14,56,302.4,Four-Door Car,51.22948202
KG81168,Arizona,2826.307641,Basic,65090,Rural,71,28,3,73.995096,Four-Door Car,59.2511579
WU14549,Nevada,4369.71794,Premium,88495,Suburban,108,2,83,535.926948,Two-Door Car,41.3809953
XB17553,Nevada,12174.58795,Basic,52797,Rural,104,14,13,88.173438,Sports Car,59.95818227
