customerID,SeniorCitizen,tenure,ServiceCount,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotChargesAct
1391-UBDAR,0,11,3,Month-to-month,No,72.9,818.45,No,818.45
8894-JVDCV,0,62,9,One year,Yes,115.05,7133.45,No,7133.45
2023-VQFDL,0,18,7,Month-to-month,No,19,348.8,No,348.8
1345-GKDZZ,0,6,7,Month-to-month,No,19.55,128.6,No,128.6
2014-MKGMH,0,46,6,One year,Yes,101.1,4674.4,No,4674.4
5628-FCGYG,0,21,4,Month-to-month,Yes,84.1,1737.45,No,1737.45
2560-WBWXF,0,68,8,Two year,Yes,24.15,1498.85,No,1498.85
0248-IPDFW,0,1,3,Month-to-month,Yes,50.1,50.1,No,50.1
7978-DKUQH,0,25,3,Month-to-month,Yes,74.6,1797.75,No,1797.75
4335-UPJSI,0,24,7,Two year,No,19.75,498.1,No,498.1
0524-IAVZO,0,30,4,Month-to-month,Yes,85,2624.25,Yes,2624.25
2737-YNGYW,0,2,3,Month-to-month,No,80.55,184.1,Yes,184.1
1784-EZDKJ,0,51,7,One year,Yes,106.8,5498.8,No,5498.8
9297-FVVDH,0,57,8,Two year,Yes,84.5,4845.4,No,4845.4
8007-YYPWD,0,15,8,Two year,No,25.05,369.1,No,369.1
7101-HRBLJ,0,72,8,Two year,Yes,83.7,6096.9,No,6096.9
5159-YFPKQ,0,2,3,Month-to-month,Yes,75.8,160.75,Yes,160.75
6635-CPNUN,0,28,6,Month-to-month,No,96.6,2684.35,No,2684.35
4021-RQSNY,1,29,6,Month-to-month,Yes,98.5,3004.15,Yes,3004.15
5453-YBTWV,0,70,7,Two year,Yes,101.1,6994.8,No,6994.8
5039-LZRQT,0,13,7,One year,No,20.2,273.25,No,273.25
2931-VUVJN,1,59,7,One year,Yes,94.05,5483.9,No,5483.9
9061-TIHDA,1,13,5,Month-to-month,Yes,95.25,1233.65,Yes,1233.65
8699-ASUFO,1,7,3,Month-to-month,Yes,74.4,527.9,Yes,527.9
6418-PIQSP,0,62,7,Two year,No,81,4985.9,No,4985.9
8220-OCUFY,0,21,5,One year,Yes,60.25,1258.35,No,1258.35
3995-WFCSM,0,2,4,Month-to-month,No,60.85,111.4,No,111.4
1895-QTKDO,0,1,2,Month-to-month,No,43.95,43.95,No,43.95
2038-OEQZH,0,4,4,Month-to-month,No,86.05,308.1,No,308.1
1178-PZGAB,0,19,7,One year,No,20.25,383.65,No,383.65
7927-AUXBZ,0,30,4,Month-to-month,No,85.15,2555.9,Yes,2555.9
2626-VEEWG,0,67,7,Two year,Yes,19.4,1284.2,No,1284.2
2878-RMWXY,1,72,7,Two year,Yes,102.65,7550.3,No,7550.3
1657-DYMBM,0,53,7,Two year,No,19.9,1110.05,No,1110.05
7311-MQJCH,0,5,7,One year,No,19.55,99.6,No,99.6
7375-WMVMT,1,71,6,Two year,Yes,95.5,6707.15,No,6707.15
1136-XGEQU,0,50,8,One year,Yes,84.15,4164.4,No,4164.4
2530-FMFXO,0,56,7,Two year,Yes,103.2,5873.75,No,5873.75
6844-DZKRF,0,2,3,Month-to-month,Yes,50.2,109.25,No,109.25
4695-WJZUE,1,2,5,Month-to-month,Yes,88.55,179.25,Yes,179.25
7619-ODSGN,0,24,4,Month-to-month,No,54.75,1338.15,Yes,1338.15
5970-GHJAW,0,46,7,Two year,No,19.95,862.4,No,862.4
8879-XUAHX,0,71,9,Two year,Yes,116.25,8564.75,No,8564.75
3689-MOZGR,0,29,2,Month-to-month,Yes,31.2,926.2,No,926.2
4195-PNGZS,0,69,8,Two year,No,24.45,1718.2,No,1718.2
5003-XZWWO,0,71,8,Two year,No,84.2,5956.85,No,5956.85
3988-RQIXO,1,1,4,Month-to-month,Yes,91.3,91.3,Yes,91.3
7622-FWGEW,1,56,8,Two year,Yes,85.65,4824.45,No,4824.45
6922-NCEDI,0,56,7,One year,Yes,21.2,1238.65,No,1238.65
2514-GINMM,0,1,3,Month-to-month,Yes,79.5,79.5,Yes,79.5
9891-NQDBD,0,28,8,One year,No,25.55,672.2,No,672.2
6131-IUNXN,0,19,7,Month-to-month,No,20.2,382.2,No,382.2
8548-AWOFC,0,66,5,Month-to-month,No,63.85,4264.6,No,4264.6
9798-DRYDS,0,17,5,One year,Yes,61.95,1070.7,No,1070.7
8532-UEFWH,0,52,8,Two year,No,25.75,1345.85,No,1345.85
6296-DDOOR,0,19,4,One year,No,58.2,1045.25,No,1045.25
7951-VRDVK,0,36,8,One year,No,85.85,3003.55,No,3003.55
5931-FLJJF,1,7,2,Month-to-month,Yes,70.1,467.55,Yes,467.55
4815-YOSUK,0,72,8,One year,Yes,104.9,7537.5,No,7537.5
2659-VXMWZ,0,67,8,One year,Yes,111.3,7482.1,Yes,7482.1
0380-NEAVX,1,34,6,One year,Yes,99.85,3343.15,No,3343.15
3207-OYBWH,1,57,6,Month-to-month,Yes,95.25,5427.05,Yes,5427.05
4285-GYRQC,0,7,4,Month-to-month,Yes,86.25,587.1,Yes,587.1
7216-EWTRS,1,1,6,Month-to-month,Yes,100.8,100.8,Yes,100.8
4365-MSDYN,0,8,7,Month-to-month,Yes,19.55,161.15,No,161.15
7036-TYDEC,0,69,7,Two year,No,104,7028.5,No,7028.5
5802-ADBRC,0,50,7,One year,Yes,104.4,5232.9,No,5232.9
8076-FEZKJ,0,10,7,One year,No,19.5,225.85,No,225.85
5197-YPYBZ,0,12,8,Two year,No,25.25,274.7,No,274.7
8337-MSSXB,0,14,4,Month-to-month,Yes,86.3,1180.95,Yes,1180.95
4312-GVYNH,0,70,5,Two year,Yes,49.85,3370.2,No,3370.2
8495-LJDFO,1,64,8,Month-to-month,Yes,108.95,7111.3,No,7111.3
0839-JTCUD,0,66,9,Two year,No,89.9,5958.85,No,5958.85
5494-WOZRZ,0,71,7,Two year,Yes,82,5999.85,No,5999.85
1302-UHBDD,1,20,4,Month-to-month,No,89.95,1648.45,No,1648.45
2234-EOFPT,0,72,7,Two year,Yes,79.35,5753.25,No,5753.25
8619-IJNDK,0,71,6,Two year,No,64.05,4492.9,No,4492.9
8378-LKJAF,0,38,6,Month-to-month,Yes,101.15,3956.7,No,3956.7
8182-BJDSI,0,28,5,Month-to-month,Yes,89.95,2625.55,Yes,2625.55
2528-HFYZX,1,17,3,Month-to-month,Yes,76.45,1233.4,Yes,1233.4
1153-GNOLC,0,33,3,One year,Yes,39.1,1309,No,1309
3298-QEICA,0,23,3,Two year,No,34.6,813.45,No,813.45
0788-DXBFY,0,58,7,One year,Yes,19.55,1108.8,No,1108.8
3597-YASZG,1,70,7,Two year,Yes,104.45,7349.35,No,7349.35
3496-LFSZU,0,4,2,Month-to-month,No,70.5,294.2,No,294.2
5242-UOWHD,0,45,7,Two year,No,20.35,929.2,No,929.2
2482-CZGBB,0,10,2,Month-to-month,Yes,70,740,Yes,740
6479-SZPLM,0,36,7,Two year,No,19.45,754.5,No,754.5
8097-VBQTZ,0,54,6,Month-to-month,Yes,69.9,3883.3,No,3883.3
4500-HKANN,0,23,5,Two year,No,59.7,1414.2,No,1414.2
9917-KWRBE,0,41,7,One year,Yes,78.35,3211.2,No,3211.2
3420-ZDBMA,1,5,2,Month-to-month,Yes,71.45,371.6,No,371.6
2212-LYASK,0,27,4,One year,Yes,45.85,1246.4,No,1246.4
1393-IMKZG,0,1,5,Month-to-month,Yes,95.85,95.85,No,95.85
8069-RHUXK,0,67,3,Two year,No,35.7,2545.7,No,2545.7
3398-GCPMU,1,72,9,Two year,Yes,89.55,6448.85,No,6448.85
2908-WGAXL,0,56,8,Two year,Yes,24.95,1468.9,No,1468.9
3378-AJRAO,0,44,8,One year,No,24.85,1013.6,No,1013.6
1013-QCWAM,1,66,6,Month-to-month,Yes,100.8,6690.75,No,6690.75
0866-QLSIR,0,34,6,One year,Yes,64.4,2088.75,Yes,2088.75
6050-FFXES,0,69,7,Two year,No,105.35,7240.65,No,7240.65
7181-BQYBV,0,1,7,Month-to-month,Yes,102.45,102.45,Yes,102.45
0362-RAOQO,0,40,7,Two year,No,19.65,830.25,No,830.25
9554-DFKIC,0,30,4,Month-to-month,Yes,54.45,1588.7,No,1588.7
5527-ACHSO,0,11,5,Month-to-month,No,70.5,829.3,No,829.3
0829-DDVLK,0,15,7,One year,No,20.1,302.45,No,302.45
1399-UBQIU,0,11,5,Month-to-month,Yes,69.35,712.25,No,712.25
1813-JLKWR,0,64,7,One year,No,19.8,1336.65,No,1336.65
0336-PIKEI,1,72,7,Two year,No,74.4,5360.75,No,5360.75
7322-OCWHC,1,72,7,Two year,Yes,93.05,6735.05,No,6735.05
9537-VHDTA,0,1,3,Month-to-month,No,51.2,51.2,No,51.2
4957-TIALW,0,15,6,One year,No,65.6,1010,No,1010
2054-PJOCK,0,60,7,One year,No,80.55,4847.05,No,4847.05
9150-HEPMB,0,56,4,One year,No,52.7,3019.7,No,3019.7
9030-QGZNL,0,8,7,Two year,No,20.85,161.65,No,161.65
6204-IEUXJ,0,3,4,Month-to-month,No,80.1,217.55,Yes,217.55
3126-WQMGH,0,49,3,Month-to-month,Yes,52.15,2583.75,No,2583.75
4529-CKBCL,0,2,3,Month-to-month,Yes,80.2,146.05,Yes,146.05
2506-CLAKW,0,6,7,Month-to-month,Yes,98.15,567.45,Yes,567.45
7176-WRTNX,0,70,9,Two year,Yes,114.95,7711.25,No,7711.25
1583-IHQZE,0,12,8,Month-to-month,Yes,112.95,1384.75,Yes,1384.75
5732-IKGQH,1,52,7,One year,Yes,104.45,5481.25,No,5481.25
9239-GZHZE,0,72,9,Two year,Yes,113.65,8124.2,No,8124.2
7205-BAIAD,0,40,7,Two year,Yes,20.6,827.3,No,827.3
0151-ONTOV,0,1,2,Month-to-month,No,70.9,70.9,Yes,70.9
4140-MUHUG,1,3,4,Month-to-month,Yes,86.85,220.95,Yes,220.95
0093-EXYQL,1,40,4,Month-to-month,Yes,91.55,3673.6,No,3673.6
8064-RAVOH,0,1,3,Month-to-month,Yes,49.85,49.85,No,49.85
0219-QAERP,0,30,7,One year,No,19.8,576.65,No,576.65
0320-JDNQG,0,23,6,Month-to-month,Yes,99.85,2331.3,Yes,2331.3
7180-PISOG,0,1,3,Month-to-month,Yes,74.5,74.5,Yes,74.5
9168-INPSZ,1,44,7,Month-to-month,No,104.15,4495.65,No,4495.65
3571-RFHAR,0,65,8,Month-to-month,Yes,109.15,6941.2,Yes,6941.2
0015-UOCOJ,1,7,3,Month-to-month,Yes,48.2,340.35,No,340.35
5334-AFQJB,1,72,8,Two year,Yes,25.1,1789.9,No,1789.9
2754-SDJRD,1,8,6,Month-to-month,Yes,100.15,908.55,No,908.55
9578-VRMNM,0,16,5,Month-to-month,Yes,65.2,1043.35,Yes,1043.35
1587-FKLZB,1,66,6,Month-to-month,Yes,99.5,6822.15,Yes,6822.15
6140-QNRQQ,0,1,2,Month-to-month,Yes,71.55,71.55,Yes,71.55
8963-JLGJT,0,3,4,Month-to-month,No,55.9,157.55,No,157.55
4307-KTUMW,0,53,6,Month-to-month,No,93.9,5029.2,Yes,5029.2
1465-LNTLJ,1,8,5,Month-to-month,Yes,64.4,581.7,No,581.7
5440-FLBQG,1,69,8,Two year,Yes,108.4,7318.2,Yes,7318.2
2135-DQWAQ,0,5,4,Month-to-month,Yes,85.3,420.45,No,420.45
4056-QHXHZ,0,72,8,Two year,No,107.45,7576.7,No,7576.7
7470-MCQTK,0,13,4,Month-to-month,Yes,48.75,633.4,Yes,633.4
7488-MXJIV,0,4,4,Month-to-month,Yes,85.65,321.65,Yes,321.65
7401-JIXNM,0,54,9,Two year,No,91.3,4965,No,4965
9339-FIIJL,0,72,8,Two year,No,85.95,6151.9,No,6151.9
2027-FECZV,0,12,7,Month-to-month,Yes,106.7,1253.9,Yes,1253.9
2672-DZUOY,0,1,1,Month-to-month,Yes,25.15,25.15,Yes,25.15
4706-DGAHW,1,1,2,Month-to-month,No,45.2,45.2,No,45.2
3870-MQAMG,0,54,8,One year,No,110.35,5893.15,Yes,5893.15
6670-MFRPK,0,69,4,Two year,Yes,79.2,5420.65,No,5420.65
6177-PEVRA,0,48,4,Two year,No,55.5,2627.35,No,2627.35
4800-CZMPC,0,48,7,One year,Yes,103.25,5037.55,Yes,5037.55
4813-HQMGZ,0,8,5,Month-to-month,Yes,90.25,743.75,No,743.75
7579-KKLOE,0,71,9,Two year,Yes,91.25,6589.6,No,6589.6
7377-DMMRI,0,2,3,Month-to-month,Yes,47.8,92.45,Yes,92.45
8402-EIVQS,0,67,6,One year,Yes,100.9,6733.15,No,6733.15
4947-DSMXK,0,34,6,Month-to-month,Yes,97.7,3410,No,3410
7245-NIIWQ,0,3,2,Month-to-month,Yes,69.85,199.85,No,199.85
0002-ORFBO,0,9,5,One year,Yes,65.6,593.3,No,593.3
3324-OIRTO,0,71,7,One year,Yes,104.65,7288.4,No,7288.4
5414-OFQCB,0,57,5,Two year,Yes,90.45,5229.8,No,5229.8
4967-WPNCF,0,72,7,Two year,Yes,63.7,4464.8,No,4464.8
8552-OBVRU,1,48,7,Month-to-month,Yes,104.5,5068.05,No,5068.05
8499-BRXTD,0,18,7,One year,No,20.1,401.85,No,401.85
9154-QDGTH,0,43,7,One year,Yes,104.3,4451.85,No,4451.85
8197-BFWVU,0,72,9,Two year,Yes,93.25,6688.95,No,6688.95
2577-GVSIL,0,35,6,One year,Yes,73.45,2661.1,No,2661.1
9367-OIUXP,0,4,7,Month-to-month,No,20.7,73.05,No,73.05
6770-UAYGJ,0,49,8,Two year,No,25.25,1211.65,No,1211.65
6463-HHXJR,0,71,7,Two year,No,100.5,7030.65,No,7030.65
7928-VJYAB,0,11,4,Month-to-month,No,90.6,1020.2,No,1020.2
1187-WILMM,0,63,9,Two year,Yes,89.4,5597.65,No,5597.65
9776-OJUZI,1,65,6,Month-to-month,Yes,95.45,6223.3,No,6223.3
1306-RPWXZ,0,49,7,Two year,No,20.45,1024.65,No,1024.65
8949-JTMAY,0,29,6,Month-to-month,Yes,98.6,2933.2,Yes,2933.2
2774-LVQUS,1,15,5,Month-to-month,Yes,83.05,1258.3,Yes,1258.3
3097-PYWXL,0,4,7,Month-to-month,Yes,19.95,82.9,No,82.9
2266-SJNAT,0,72,8,One year,No,109.15,7789.6,No,7789.6
0869-PAPRP,1,26,4,Month-to-month,Yes,85.7,2067,No,2067
4238-JSSWH,1,35,6,Month-to-month,No,102.05,3452.55,No,3452.55
2972-YDYUW,0,57,6,One year,No,94.7,5468.95,No,5468.95
1104-FEJAM,0,28,5,Month-to-month,No,64.4,1802.15,No,1802.15
2809-ILCYT,0,25,8,One year,Yes,26.8,733.55,No,733.55
5499-ECUTN,0,47,5,One year,Yes,66.05,3021.45,No,3021.45
4981-FLTMF,0,57,6,Month-to-month,No,65.2,3687.85,No,3687.85
9121-PHQSR,1,16,4,Month-to-month,Yes,85.05,1391.15,No,1391.15
3113-IWHLC,0,5,4,Month-to-month,Yes,55.8,274.35,No,274.35
3211-ILJTT,0,17,2,Month-to-month,Yes,70.4,1214.05,Yes,1214.05
4612-THJBS,1,56,7,One year,Yes,104.75,5510.65,Yes,5510.65
4277-BWBML,0,72,7,Two year,No,19.95,1322.85,No,1322.85
4094-NSEDU,1,21,5,Month-to-month,Yes,94.25,1973.75,Yes,1973.75
0234-TEVTT,0,48,4,One year,No,45,2196.3,No,2196.3
4304-TSPVK,0,68,9,Two year,No,114.9,7843.55,No,7843.55
1552-AAGRX,0,30,7,Month-to-month,No,106.4,3211.9,No,3211.9
2637-FKFSY,0,3,2,Month-to-month,Yes,46.1,130.15,No,130.15
9796-MVYXX,1,14,4,Two year,No,39.7,692.35,No,692.35
7874-ECPQJ,0,4,7,Month-to-month,Yes,20.05,85.5,No,85.5
0020-INWCK,0,71,6,Two year,Yes,95.75,6849.4,No,6849.4
7089-RKVSZ,0,8,8,One year,No,24.4,203.95,No,203.95
2683-JXWQQ,0,61,3,Month-to-month,No,33.6,2117.2,No,2117.2
9548-ZMVTX,0,72,6,Two year,No,90.45,6565.85,No,6565.85
8739-XNIKG,0,5,4,Month-to-month,Yes,84,424.75,No,424.75
9755-JHNMN,0,49,6,Two year,No,67.4,3306.85,No,3306.85
3981-QSVQI,0,8,7,Month-to-month,Yes,19.7,168.9,No,168.9
2789-HQBOU,0,3,3,Month-to-month,Yes,80.35,253.8,No,253.8
9424-CMPOG,0,9,7,Two year,No,19.6,197.4,No,197.4
5067-WJEUN,0,67,4,Two year,Yes,54.2,3838.2,No,3838.2
3450-WXOAT,0,46,2,Month-to-month,Yes,45.2,2065.15,No,2065.15
9251-WNSOD,0,67,7,One year,No,75.1,5064.45,No,5064.45
6974-DAFLI,0,55,7,One year,No,19.7,1140.05,No,1140.05
2616-UUTFK,0,33,7,Month-to-month,Yes,72.75,2447.45,No,2447.45
7064-JHXCE,0,62,7,Two year,No,20.05,1263.9,No,1263.9
5103-MHMHY,0,1,2,Month-to-month,No,45.95,45.95,Yes,45.95
7989-AWGEH,0,49,3,Month-to-month,Yes,39.2,1838.15,No,1838.15
4373-VVHQL,0,1,2,Month-to-month,Yes,44.75,44.75,No,44.75
4559-UWIHT,0,14,5,Month-to-month,Yes,82.65,1185,No,1185
7268-IGMFD,1,18,6,Month-to-month,No,93.9,1743.9,No,1743.9
1846-XWOQN,1,1,2,Month-to-month,Yes,70.15,70.15,Yes,70.15
0235-KGSLC,0,1,4,Month-to-month,Yes,85.55,85.55,Yes,85.55
6650-BWFRT,0,72,9,Two year,Yes,117.15,8529.5,No,8529.5
9570-KYEUA,0,64,7,Two year,No,99.25,6549.45,No,6549.45
6993-YGFJV,0,69,9,Two year,Yes,112.55,7806.5,No,7806.5
2712-SYWAY,0,1,8,Month-to-month,Yes,25.7,25.7,No,25.7
0730-BGQGF,0,71,9,Two year,No,90.3,6287.3,No,6287.3
5498-IBWPI,0,66,3,One year,Yes,49.4,3251.85,No,3251.85
9101-NTIXF,0,2,7,Month-to-month,No,19.4,50.6,No,50.6
0013-SMEOE,1,71,8,Two year,Yes,109.7,7904.25,No,7904.25
9314-QDMDW,0,11,4,One year,Yes,61.25,729.95,No,729.95
9308-ANMVE,0,47,4,Month-to-month,Yes,55.3,2654.05,No,2654.05
2884-GBPFB,0,35,2,Month-to-month,Yes,70.3,2416.55,Yes,2416.55
3757-NJYBX,1,32,7,Month-to-month,No,106.35,3520.75,Yes,3520.75
3413-DHLPB,0,60,7,Month-to-month,Yes,103.75,5969.95,No,5969.95
7649-PHJVR,0,11,7,One year,No,19.5,226.8,No,226.8
6114-TCFID,0,29,4,One year,No,39.5,1082.75,No,1082.75
3787-TRIAL,0,21,1,Month-to-month,Yes,26.05,565.75,No,565.75
2573-GYRUU,1,48,5,Month-to-month,Yes,91.05,4370.75,No,4370.75
5156-UMKOW,0,3,2,Month-to-month,No,29.65,90.05,No,90.05
1247-QBVSH,0,43,3,Month-to-month,No,50.2,2169.4,No,2169.4
6734-GMPVK,0,5,7,Month-to-month,No,105.3,550.6,No,550.6
9822-OAOVB,0,1,3,Month-to-month,Yes,55.45,55.45,No,55.45
6161-ERDGD,0,71,8,One year,No,85.45,6300.85,No,6300.85
1226-JZNKR,0,8,7,One year,No,19.8,160.05,No,160.05
7318-EIVKO,0,8,4,Month-to-month,Yes,59.25,436.6,No,436.6
3771-PZOBW,0,20,5,Month-to-month,Yes,90.7,1781.35,No,1781.35
5136-KCKGI,0,33,7,One year,Yes,103.7,3467,Yes,3467
8231-BSWXX,0,71,4,One year,Yes,79.05,5552.5,No,5552.5
6486-LHTMA,1,31,5,One year,Yes,90.7,2835.5,No,2835.5
4083-BFNYK,1,38,6,One year,No,95,3591.25,No,3591.25
3722-WPXTK,0,1,4,Month-to-month,Yes,88.35,88.35,Yes,88.35
7389-KBFIT,0,2,2,Month-to-month,Yes,30.25,63.75,No,63.75
7176-WIONM,0,12,4,Month-to-month,Yes,49.85,617.15,No,617.15
5141-ZUVBH,0,9,6,Month-to-month,No,93,870.25,No,870.25
1089-HDMKP,1,11,4,Month-to-month,Yes,54.55,601.25,No,601.25
7623-HKYRK,0,6,7,Month-to-month,No,19.7,111.65,No,111.65
0310-SUCIN,0,71,8,One year,Yes,84.8,6046.1,No,6046.1
5197-PYEPU,0,42,6,One year,Yes,94.45,3923.8,No,3923.8
2929-ERCFZ,0,8,5,Month-to-month,Yes,94.2,777.3,Yes,777.3
7548-SEPYI,0,5,5,Month-to-month,Yes,96.25,512.45,Yes,512.45
8835-VSDSE,0,2,2,Month-to-month,Yes,70.7,141.45,Yes,141.45
6619-RPLQZ,0,45,7,Two year,No,20.85,892.15,No,892.15
3275-RHRNE,0,28,6,One year,Yes,60,1682.05,No,1682.05
3503-TYDAY,0,43,4,Month-to-month,No,80.45,3398.9,No,3398.9
6901-GOGZG,0,60,8,Two year,Yes,84.95,4984.85,No,4984.85
1623-NLDOT,0,42,3,One year,No,33.55,1445.3,Yes,1445.3
7021-XSNYE,0,7,5,Two year,No,49.65,305.55,No,305.55
9621-OUPYD,0,25,7,One year,Yes,20.2,507.9,No,507.9
9898-KZQDZ,1,40,5,Month-to-month,Yes,94.55,3640.45,Yes,3640.45
8982-NHAVY,0,27,6,One year,Yes,100.5,2673.45,No,2673.45
4307-KWMXE,0,10,3,Month-to-month,No,35.75,389.8,No,389.8
0141-YEAYS,1,27,5,Month-to-month,Yes,86.45,2401.05,No,2401.05
2450-ZKEED,0,11,4,One year,No,53.8,651.55,No,651.55
3694-DELSO,0,4,3,Month-to-month,No,38.55,156.1,No,156.1
3893-JRNFS,0,68,3,Month-to-month,Yes,39.9,2796.35,No,2796.35
9603-OAIHC,1,1,2,Month-to-month,Yes,70.05,70.05,No,70.05
1133-KXCGE,0,18,7,One year,No,20.1,407.05,No,407.05
5236-PERKL,0,57,8,Two year,Yes,112.95,6465,Yes,6465
0142-GVYSN,0,26,7,Month-to-month,Yes,20.3,511.25,No,511.25
1049-FYSYG,0,17,3,Month-to-month,Yes,35.65,646.05,No,646.05
7854-FOKSF,0,1,2,Month-to-month,No,35.9,35.9,Yes,35.9
2519-FAKOD,0,38,6,Month-to-month,Yes,99.25,3777.15,Yes,3777.15
8406-LNMHF,1,59,5,One year,Yes,82.95,4903.15,No,4903.15
1821-BUCWY,0,30,4,Two year,Yes,55.65,1653.85,No,1653.85
8263-JQAIK,1,2,1,Month-to-month,Yes,24.45,47.5,Yes,47.5
0023-UYUPN,1,50,8,One year,No,25.2,1306.3,No,1306.3
8314-DPQHL,0,9,5,One year,No,50.8,463.6,No,463.6
1465-WCZVT,0,3,7,Month-to-month,No,19.65,60.65,No,60.65
9481-SFCQY,0,14,4,Month-to-month,Yes,59.8,824.85,No,824.85
6360-SVNWV,1,31,3,Month-to-month,Yes,73.55,2094.65,No,2094.65
0567-GGCAC,0,7,5,Month-to-month,No,61.4,438.9,No,438.9
7089-IVVAZ,0,8,7,Month-to-month,Yes,103.35,847.3,Yes,847.3
8884-MRNSU,0,17,7,One year,No,19.9,329.75,No,329.75
2171-UDMFD,0,32,7,Month-to-month,Yes,19.45,674.55,No,674.55
9050-IKDZA,1,2,3,Month-to-month,No,81.5,162.55,No,162.55
2205-YMZZJ,1,7,4,Month-to-month,Yes,84.8,546.95,Yes,546.95
9802-CAQUT,0,72,8,Two year,No,109.55,7887.25,No,7887.25
1254-IZEYF,1,31,6,Month-to-month,Yes,99.95,3186.65,Yes,3186.65
0187-WZNAB,0,27,3,Month-to-month,No,74.4,1972.35,No,1972.35
9492-TOKRI,0,18,5,Month-to-month,Yes,90,1527.35,Yes,1527.35
1475-VWVDO,0,7,3,Month-to-month,Yes,74.9,490.55,No,490.55
9221-OTIVJ,1,14,7,Month-to-month,Yes,104.85,1531.4,Yes,1531.4
1357-MVDOZ,0,11,4,Month-to-month,Yes,59.65,683.25,No,683.25
7602-MVRMB,0,72,8,Two year,Yes,110.45,8058.85,No,8058.85
3325-FUYCG,0,28,7,One year,No,106.1,2847.4,Yes,2847.4
5908-QMGOE,1,15,3,Month-to-month,Yes,74.2,1133.9,Yes,1133.9
1197-BVMVG,1,4,3,Month-to-month,Yes,74.45,294.45,No,294.45
5406-KGRMX,0,71,8,Two year,No,24.55,1719.15,No,1719.15
8481-YYXWG,0,5,5,Month-to-month,Yes,89.35,461.7,Yes,461.7
5968-HYJRZ,0,47,8,Two year,No,24.55,1160.45,No,1160.45
5198-EFNBM,1,57,5,One year,Yes,90.65,5199.8,No,5199.8
7516-GMHUV,1,50,7,Two year,Yes,105.05,5163.3,No,5163.3
7140-ADSMJ,0,8,7,Month-to-month,Yes,20.45,162.3,No,162.3
2230-XTUWL,0,48,7,Two year,No,19.55,883.35,No,883.35
7706-YLMQA,0,70,7,One year,No,19.7,1341.5,No,1341.5
2585-KTFRE,0,1,6,Month-to-month,Yes,70.45,70.45,No,70.45
7994-UYIVZ,0,8,4,Month-to-month,Yes,85.65,659.45,No,659.45
2609-IAICY,0,1,3,Month-to-month,Yes,77.15,77.15,Yes,77.15
1740-CSDJP,0,1,2,Month-to-month,Yes,35.25,35.25,Yes,35.25
7717-BICXI,0,60,7,Two year,No,20.55,1205.05,No,1205.05
6559-RAKOZ,0,49,6,One year,Yes,97.95,4917.9,No,4917.9
2636-OHFMN,0,4,4,Month-to-month,Yes,48.55,201,Yes,201
4716-MRVEN,0,29,7,One year,No,20,599.3,No,599.3
2143-LJULT,0,67,8,Two year,Yes,25.25,1733.15,No,1733.15
1323-OOEPC,0,53,6,Month-to-month,Yes,98.4,5149.5,Yes,5149.5
3200-MNQTF,0,67,7,Two year,No,70.9,4677.1,No,4677.1
6164-HXUGH,0,6,7,Month-to-month,No,19.85,119.3,No,119.3
5630-IXDXV,0,47,7,Month-to-month,Yes,106.35,4849.1,No,4849.1
0320-DWVTU,0,53,7,Two year,No,99.5,5424.25,No,5424.25
9135-MGVPY,0,69,8,Two year,Yes,84.7,5878.9,No,5878.9
1212-GLHMD,0,3,4,Month-to-month,Yes,86.05,244.85,No,244.85
7878-JGDKK,0,4,2,Month-to-month,No,44.55,220.75,No,220.75
1088-AUUZZ,0,56,7,Two year,Yes,75.85,4261.2,No,4261.2
0397-GZBBC,1,59,5,Month-to-month,Yes,93.85,5574.75,Yes,5574.75
6614-YWYSC,1,61,8,Two year,No,25,1501.75,No,1501.75
9588-OZDMQ,0,2,2,Month-to-month,Yes,45,89.75,No,89.75
7641-EUYET,1,46,7,Month-to-month,Yes,100.7,4541.2,Yes,4541.2
6476-EPYZR,0,12,7,Month-to-month,No,20.5,255.5,No,255.5
9921-ZVRHG,0,14,4,Month-to-month,Yes,80.45,1072,Yes,1072
1174-FGIFN,0,28,5,One year,Yes,90.45,2509.25,No,2509.25
6620-HVDUJ,0,24,5,Month-to-month,No,60.45,1440.75,No,1440.75
4701-MLJPN,0,31,4,Month-to-month,Yes,55.25,1715.65,Yes,1715.65
1032-MAELW,0,68,8,One year,Yes,78.45,5333.35,No,5333.35
7641-TQFHN,0,39,6,Two year,No,100.55,3895.35,No,3895.35
1552-TKMXS,0,42,7,Month-to-month,No,20.35,869.9,No,869.9
9206-GVPEQ,0,13,5,Month-to-month,Yes,54.45,706.85,Yes,706.85
8622-ZLFKO,0,6,5,Month-to-month,Yes,90.75,512.25,No,512.25
1596-BBVTG,0,35,3,Month-to-month,No,75.35,2636.05,Yes,2636.05
6188-UXBBR,0,38,7,One year,Yes,20.25,814.75,No,814.75
2333-KWEWW,0,18,7,Two year,No,20.05,388.6,No,388.6
5702-SKUOB,0,4,7,Month-to-month,No,19.6,93.45,No,93.45
1134-YWTYF,0,27,4,Month-to-month,Yes,53.8,1389.85,No,1389.85
6061-GWWAV,0,41,6,One year,No,70.2,2894.55,No,2894.55
0679-TDGAK,0,50,6,One year,No,75.5,4025.6,No,4025.6
6585-WCEWR,0,72,7,Two year,No,20.35,1354.4,No,1354.4
