Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
JV99867,California,11269.23099,Extended,65448,Suburban,94,28,66,451.2,Four-Door Car,59.42138641
TN66124,California,10552.87837,Extended,77627,Rural,88,14,38,205.169178,Two-Door Car,66.1743107
NT78297,Oregon,7517.378484,Extended,37695,Suburban,96,17,3,460.8,Two-Door Car,52.86687843
KG49115,California,6298.177143,Extended,89411,Rural,78,14,99,116.237322,Four-Door Car,54.89195976
DW62397,Oregon,22806.46912,Basic,10337,Suburban,67,16,56,321.6,Four-Door Car,72.62975832
GK67747,Washington,4386.277558,Basic,10621,Suburban,67,28,22,321.6,Four-Door Car,48.80942985
QM39493,California,3499.988408,Extended,16711,Suburban,91,29,50,580.622219,Four-Door Car,45.29611072
PT73521,California,2732.613084,Basic,42968,Suburban,69,15,85,331.2,Four-Door Car,51.90755777
TC99043,California,13736.1325,Premium,16181,Suburban,181,22,79,1261.319869,SUV,58.34118838
PY50779,Arizona,7060.212867,Extended,85412,Rural,88,33,92,134.684555,Four-Door Car,50.64777801
FK97285,California,3732.305945,Extended,75774,Suburban,92,30,55,441.6,Four-Door Car,43.05432702
JG12505,Nevada,4064.182317,Basic,26599,Rural,101,24,83,254.380731,SUV,45.68954283
FX65946,Arizona,5754.746414,Basic,34847,Suburban,73,26,24,525.6,Four-Door Car,59.21859172
XN32623,Oregon,5638.150224,Basic,85896,Rural,70,28,27,48.629646,Four-Door Car,53.7812227
HC80108,California,2803.796963,Basic,43775,Urban,70,3,42,310.744656,Four-Door Car,55.04012905
ZJ22132,Oregon,3130.67843,Extended,42056,Urban,78,21,2,221.951098,Four-Door Car,55.82027982
LG53863,Oregon,3741.570763,Basic,13093,Suburban,100,30,73,514.507039,SUV,49.29784952
KR87696,California,3439.089657,Extended,98278,Urban,85,26,60,367.577872,Four-Door Car,60.59029414
LN44535,Washington,7284.445594,Extended,44605,Suburban,91,3,45,436.8,Four-Door Car,50.76260268
FU63281,Arizona,5278.528037,Basic,32365,Urban,67,28,78,193.147858,Four-Door Car,33.73630037
KV17007,California,5680.276365,Basic,82255,Rural,71,29,59,145.004323,Four-Door Car,41.38628507
CA29908,Oregon,18522.29433,Basic,65903,Suburban,66,4,98,316.8,Four-Door Car,49.47293317
OB98149,Washington,4700.007467,Basic,11417,Suburban,63,25,57,302.4,Two-Door Car,69.6537314
LW80918,Oregon,8653.562027,Basic,69704,Rural,72,25,92,89.921281,Two-Door Car,54.5211807
EC94366,Oregon,3776.320768,Extended,20101,Urban,96,28,44,291.536748,Four-Door Car,48.76331077
PI92163,Nevada,4897.041423,Basic,24383,Suburban,69,4,78,331.2,Four-Door Car,29.85327231
LZ68649,Washington,14947.9173,Basic,22139,Suburban,100,34,31,480,SUV,38.63388589
IB39821,Arizona,9011.129467,Basic,88708,Urban,112,6,71,499.663591,Sports Car,54.8742495
WI75766,Arizona,10083.48688,Extended,11828,Suburban,90,18,84,571.479602,Four-Door Car,35.65075811
UQ67668,Nevada,5639.941974,Basic,73168,Suburban,70,21,50,425.800112,Four-Door Car,49.17142965
ZR72236,Nevada,5226.286197,Basic,76646,Urban,65,3,30,263.844471,Two-Door Car,53.08026053
SG52649,Washington,8382.630118,Basic,19683,Suburban,117,17,41,561.6,Sports Car,74.03561809
NU64028,Nevada,12265.60041,Basic,35693,Suburban,103,8,63,494.4,Sports Car,49.56251287
XF94149,California,4087.512572,Basic,24123,Suburban,104,7,61,748.8,SUV,59.11755364
ME99882,Arizona,9247.547393,Premium,85654,Urban,116,5,55,346.265295,Two-Door Car,51.86361488
WA45944,Arizona,25807.063,Extended,71210,Suburban,214,8,89,1027.2,Luxury Car,61.91252376
UM53032,California,6104.723142,Extended,84822,Urban,76,5,13,219.879452,Four-Door Car,37.5523636
LW43115,California,2725.356404,Basic,36650,Rural,69,2,70,56.60333,Four-Door Car,41.85818998
FH65253,Oregon,23740.12142,Extended,28025,Suburban,87,28,94,611.40108,Four-Door Car,47.91437656
IH43245,Nevada,7599.895827,Extended,52113,Suburban,97,14,85,465.6,Four-Door Car,51.59516717
TO20795,Washington,32467.66151,Premium,37675,Suburban,104,23,18,731.970027,Four-Door Car,50.95427619
TO14996,Oregon,5633.949267,Basic,37595,Suburban,70,2,22,501.994635,Four-Door Car,38.76287123
XN34686,Oregon,5640.021911,Basic,41396,Suburban,70,7,7,336,Four-Door Car,55.46616318
KA13067,Oregon,8370.401649,Basic,77512,Urban,104,2,5,433.608534,SUV,61.0641243
LQ76461,Oregon,5170.450306,Basic,35334,Suburban,65,29,31,468,Four-Door Car,53.23910255
CD48033,Oregon,12731.95161,Basic,40870,Suburban,105,3,56,504,SUV,41.05775696
AC58002,California,5666.867962,Basic,53907,Urban,71,1,52,189.907577,Four-Door Car,59.04462972
VM21699,Oregon,4436.806209,Basic,77609,Rural,111,26,75,62.935952,Sports Car,42.69866959
RR66500,California,2436.005997,Basic,87462,Rural,61,0,79,51.294615,Four-Door Car,49.63885787
GJ31412,Oregon,6650.816974,Extended,99494,Suburban,83,11,65,398.4,Four-Door Car,44.13952964
WO64354,California,2751.365822,Basic,42585,Urban,69,16,44,288.295744,Two-Door Car,49.53137472
UG37492,California,4362.931238,Premium,58842,Suburban,110,6,74,528,Four-Door Car,44.62737238
PR51268,Arizona,4014.453113,Extended,37384,Suburban,99,9,17,475.2,Four-Door Car,59.79711335
NJ10602,Washington,8459.053233,Basic,92717,Urban,70,24,19,224.27582,Two-Door Car,31.57493608
QK69627,Washington,9388.162927,Extended,75264,Urban,78,24,92,343.340301,Four-Door Car,53.1047264
MQ37971,Arizona,3038.114641,Extended,31532,Urban,79,1,26,241.077843,Four-Door Car,36.77510939
CO12132,California,8879.790017,Basic,52583,Urban,113,12,59,528.20086,SUV,45.93048134
UG19550,California,21590.44235,Basic,62477,Rural,183,7,75,40.287304,Luxury SUV,55.64142675
SQ18525,Arizona,8457.461231,Basic,26023,Rural,72,26,33,79.463916,Four-Door Car,47.2249101
VG11458,California,4770.73904,Basic,28666,Suburban,64,23,81,307.2,Four-Door Car,43.26190435
TG75223,California,4312.869599,Basic,21004,Suburban,62,27,20,297.6,Two-Door Car,51.08917342
WW85018,Washington,6293.963716,Extended,45430,Suburban,81,21,37,388.8,Two-Door Car,51.37584518
MY11682,California,7098.017093,Basic,37511,Urban,185,14,93,579.467191,Luxury Car,45.48590023
NI49607,Oregon,4395.885525,Basic,28719,Suburban,110,0,17,792,SUV,50.56065399
NX18821,Oregon,5564.735366,Basic,49833,Suburban,69,5,74,331.2,Four-Door Car,72.33494486
JZ63423,Arizona,5321.108879,Extended,67431,Suburban,136,28,17,652.8,SUV,60.61155671
DG30586,Oregon,2867.312197,Extended,23376,Suburban,78,19,18,374.4,Four-Door Car,40.04578291
QS79556,Arizona,9414.119587,Extended,20455,Suburban,84,14,40,564.922034,Two-Door Car,47.55864442
SW74846,Washington,7414.436023,Basic,62473,Suburban,185,25,29,1298.853615,Luxury SUV,53.18634946
FZ24763,California,5078.451231,Basic,35289,Rural,65,34,94,123.945627,Four-Door Car,44.16271033
TW73441,Nevada,2773.455358,Basic,73478,Urban,68,2,38,241.88878,Four-Door Car,64.86283023
FP60372,Nevada,8072.746442,Basic,30584,Rural,68,10,37,51.662597,Two-Door Car,59.62247508
XS17260,Oregon,12280.76661,Premium,88340,Suburban,102,16,1,489.6,Two-Door Car,46.02966492
HX77930,Washington,3136.432103,Extended,49532,Urban,79,16,9,220.186677,Four-Door Car,31.81050051
KI25980,Washington,14722.22122,Extended,43982,Suburban,126,20,68,604.8,SUV,44.81937152
SM88270,California,30118.6554,Premium,68906,Suburban,187,12,61,1053.300143,Sports Car,53.92294438
RM83767,Washington,5970.995737,Extended,64008,Urban,85,9,66,372.893812,Four-Door Car,50.59985941
YE45848,California,8026.278333,Extended,87421,Suburban,99,21,6,475.2,Two-Door Car,36.19634885
FQ66070,California,8491.020256,Basic,62076,Urban,71,25,82,227.225113,Four-Door Car,59.95430864
YQ44187,Oregon,2545.220272,Basic,26746,Rural,66,20,41,165.75305,Two-Door Car,34.08643627
PW65305,California,8870.673845,Basic,91580,Urban,73,14,52,290.70096,Two-Door Car,44.15818012
KB44286,Oregon,46770.94705,Basic,64403,Rural,198,11,86,111.173021,Luxury SUV,48.23377139
JV89183,Oregon,9378.900706,Premium,51425,Urban,119,32,66,560.154132,Four-Door Car,44.10981198
IS75141,Oregon,5645.513529,Basic,44162,Rural,71,27,16,160.825045,Two-Door Car,44.77454992
XO90806,California,8406.763319,Basic,67128,Urban,105,33,90,339.017729,SUV,48.04266322
QN44699,Oregon,4655.209814,Premium,30383,Suburban,119,32,25,803.686321,Two-Door Car,56.8052442
BV98316,Arizona,6520.824777,Extended,93721,Suburban,80,22,62,489.594642,Four-Door Car,60.44886833
JJ66819,Oregon,2989.963139,Basic,79867,Rural,74,25,76,78.172321,Four-Door Car,55.05064297
KM72596,Arizona,32677.34284,Extended,39393,Urban,121,11,61,491.151197,SUV,50.94232806
LW12893,California,7911.626107,Basic,43916,Suburban,68,10,59,326.4,Four-Door Car,66.09346897
XO94933,California,3944.231185,Basic,33282,Rural,100,24,66,207.510821,SUV,74.11655225
NS92256,Oregon,23777.81427,Extended,33032,Rural,86,33,77,87.080119,Two-Door Car,45.62649277
IR62720,Nevada,6842.580052,Extended,25259,Suburban,87,18,8,417.6,Four-Door Car,52.15978925
XP81320,Oregon,2521.161048,Basic,19637,Suburban,67,34,30,333.138214,Four-Door Car,43.87385258
CA52541,California,3808.122147,Extended,94903,Suburban,94,3,38,451.2,Two-Door Car,49.00148298
IB59831,Oregon,15512.56424,Extended,39794,Suburban,133,0,7,638.4,SUV,44.67082055
VO61192,Oregon,6751.782327,Extended,42433,Suburban,85,28,47,410.946167,Four-Door Car,55.68476306
UV17888,California,7405.420506,Basic,22044,Rural,65,35,70,10.393016,Four-Door Car,42.44114889
WX31658,Arizona,7218.015592,Basic,32312,Urban,61,29,31,276.590788,Two-Door Car,21.15099783
UL90124,Oregon,5038.979968,Extended,72919,Suburban,130,20,22,936,SUV,41.91553402
WA24038,Oregon,4595.457544,Basic,76357,Rural,117,18,96,4.074222,SUV,51.55945599
TR40401,Oregon,5073.282126,Extended,57709,Suburban,125,10,26,600,SUV,44.46553456
UQ73252,Arizona,4636.54647,Basic,26802,Suburban,66,7,43,316.8,Two-Door Car,47.48304754
LK91880,California,8376.332294,Basic,26448,Rural,105,7,42,75.330276,Sports Car,54.40691764
UA50747,Washington,25997.74996,Basic,62262,Urban,72,17,2,193.505325,Four-Door Car,52.53460328
RV22056,Oregon,4971.353586,Extended,98784,Rural,124,7,36,155.412984,Sports Car,34.05233908
FW92569,Arizona,13270.9446,Basic,28727,Urban,113,7,42,350.877502,SUV,58.13807716
AS26192,Oregon,5519.078475,Basic,50406,Rural,70,20,23,132.208612,Four-Door Car,42.62799857
PX72779,Arizona,7942.174213,Basic,41832,Suburban,66,19,15,402.749918,Four-Door Car,45.23546919
SP80065,California,7899.217251,Extended,40032,Suburban,99,18,35,475.2,Four-Door Car,36.05062169
WW37525,California,7659.499583,Extended,95701,Rural,98,24,8,99.697769,Four-Door Car,56.87948759
GX84338,Washington,3824.431298,Extended,62530,Rural,95,35,28,61.693771,Four-Door Car,44.52556184
WY43888,Washington,16525.38067,Basic,24414,Suburban,104,34,80,499.2,SUV,42.98540059
TN51356,Oregon,2450.880954,Basic,82695,Urban,62,10,39,217.945243,Four-Door Car,74.61363297
QJ21876,California,5666.69628,Premium,48156,Suburban,143,9,20,686.4,SUV,35.26549167
MM49431,Washington,7298.583562,Basic,74069,Urban,63,33,81,275.516438,Two-Door Car,37.02976569
DY38083,California,8838.085637,Basic,82664,Rural,114,24,10,133.425609,SUV,38.89231296
DC70690,Arizona,5598.00838,Basic,51737,Suburban,71,13,55,430.163277,Four-Door Car,43.52283223
QI31659,California,16953.08411,Basic,76797,Urban,71,22,2,234.771653,Four-Door Car,47.89614098
JU72142,Oregon,14002.75508,Basic,61225,Urban,117,3,0,442.374873,SUV,44.41982177
QS26062,California,2807.049427,Basic,80915,Urban,70,17,66,187.854818,Four-Door Car,49.50456619
LF61343,California,10529.01236,Premium,12688,Suburban,140,5,96,672,SUV,42.57011167
YK23193,Nevada,6057.07208,Extended,27681,Suburban,83,13,62,398.4,Two-Door Car,56.42770166
ID40186,Oregon,12904.94336,Premium,27778,Suburban,109,30,14,523.2,Four-Door Car,36.43999509
AS17174,Oregon,2471.528431,Basic,95697,Rural,61,16,55,114.273025,Two-Door Car,42.20508647
IQ95180,Oregon,5651.396772,Basic,44634,Suburban,71,16,99,396.035334,Four-Door Car,45.12675573
RS59102,California,12885.78676,Basic,37050,Suburban,110,4,75,528,Sports Car,37.61080492
OI83286,Oregon,5551.394979,Basic,56872,Urban,69,20,99,192.879457,Two-Door Car,77.39546743
NR49426,Nevada,5195.824739,Basic,69488,Suburban,68,13,25,326.4,Four-Door Car,50.72814858
MJ95558,California,16570.09009,Extended,23589,Suburban,211,30,13,1012.8,Luxury SUV,41.2961209
EU81458,Oregon,2743.553584,Basic,95782,Urban,68,6,22,247.847239,Four-Door Car,51.2126882
JO32686,Arizona,8139.001346,Basic,24992,Suburban,106,24,8,508.8,SUV,62.3631957
YY27420,Arizona,10507.69496,Extended,20043,Suburban,92,13,9,516.088544,Four-Door Car,56.44672949
HT31871,Arizona,4861.369008,Basic,36305,Suburban,61,19,61,292.8,Four-Door Car,56.66364629
ZB81881,California,5786.49398,Basic,44784,Suburban,73,32,35,395.386573,Two-Door Car,51.39947916
CQ72935,Arizona,4974.801539,Basic,75644,Suburban,65,5,68,467.803638,Two-Door Car,50.2156683
XR36002,California,10626.80746,Extended,27339,Rural,97,0,37,44.730323,Two-Door Car,48.15685757
RW70500,Oregon,7996.604028,Basic,43657,Suburban,66,21,74,316.8,Two-Door Car,52.16002194
OI77877,Oregon,7498.290823,Extended,31134,Suburban,96,24,16,666.5271,Four-Door Car,42.64186422
EH13261,California,2637.148672,Basic,50512,Suburban,67,19,16,351.403677,Four-Door Car,45.22910184
GW14698,Arizona,4882.493829,Basic,80604,Urban,61,22,86,255.982609,Four-Door Car,54.94546142
PO56357,California,5363.528173,Basic,64604,Urban,67,18,71,272.445607,Four-Door Car,55.39015391
IK12576,Oregon,4233.56878,Premium,95647,Suburban,106,11,30,508.8,Two-Door Car,39.73962735
TG40558,Oregon,7258.992716,Basic,60969,Rural,61,9,5,146.119178,Four-Door Car,43.86903518
XD86462,Oregon,6063.19979,Extended,20676,Suburban,79,28,27,379.2,Four-Door Car,57.8923936
HA45220,California,5258.251562,Basic,37874,Rural,65,30,65,41.016038,Four-Door Car,61.50210857
OT24208,California,12390.47778,Basic,14382,Suburban,66,8,48,316.8,Four-Door Car,67.50304038
LM93586,Arizona,3677.784051,Extended,32314,Suburban,92,7,80,662.4,Four-Door Car,45.85060711
CA70404,California,6104.849081,Extended,62455,Urban,77,27,85,338.144854,Two-Door Car,54.45282699
UY94269,Oregon,2991.423685,Basic,35605,Suburban,74,0,95,355.2,Two-Door Car,35.40007213
BZ85280,Oregon,7284.262288,Basic,10334,Urban,64,5,80,296.962938,Four-Door Car,38.31945014
BL93527,Arizona,2728.03759,Basic,44025,Suburban,69,0,75,331.2,Two-Door Car,46.83621171
FL77069,California,7519.029686,Basic,32397,Rural,190,14,95,334.626758,Luxury SUV,38.81698189
HX31231,Arizona,8183.592208,Premium,24345,Suburban,106,15,21,637.695945,Four-Door Car,51.57942598
OO11998,Oregon,4583.748377,Basic,94804,Suburban,115,13,79,764.592151,SUV,46.92923203
CW12066,Oregon,11638.89947,Basic,25370,Suburban,102,10,77,489.6,Sports Car,31.61775025
HA40978,California,8478.278069,Premium,53234,Suburban,109,27,37,1212.988796,Four-Door Car,35.15595184
DQ71306,Oregon,3649.658983,Extended,19013,Suburban,95,1,58,456,Four-Door Car,54.98183537
OU78642,Arizona,7583.56435,Basic,81568,Urban,186,0,73,737.442295,Luxury SUV,52.6562787
PR59105,Oregon,8535.108303,Basic,53223,Urban,72,9,0,299.788806,Four-Door Car,42.02637358
AP63665,Oregon,7166.343469,Extended,59253,Rural,89,17,70,67.801384,Four-Door Car,69.50593515
AZ64856,California,5048.051359,Extended,34452,Suburban,126,2,51,604.8,SUV,60.01926167
IC12985,Arizona,4579.605586,Premium,40160,Suburban,118,7,48,566.4,Four-Door Car,60.26582812
KH81863,Oregon,4605.036646,Basic,22571,Suburban,63,29,51,302.4,Four-Door Car,45.92675579
EE49066,Oregon,4969.529102,Basic,62365,Suburban,62,0,99,297.6,Four-Door Car,48.70434692
BA66627,Nevada,36229.40842,Basic,22220,Rural,105,29,46,22.45383,Sports Car,56.43097083
XZ54522,Nevada,8810.89555,Premium,76266,Rural,110,24,88,155.708627,Two-Door Car,44.62368033
YB66933,Washington,5382.752045,Basic,77552,Rural,68,33,76,45.215059,Four-Door Car,37.90742301
EQ15944,Oregon,2953.617963,Basic,76474,Suburban,74,4,79,355.2,Four-Door Car,63.1921504
CR92272,Arizona,8051.56643,Basic,57664,Urban,100,21,48,344.92729,SUV,57.24548493
JJ94311,Oregon,6627.148927,Extended,82377,Suburban,83,28,19,498.335261,Four-Door Car,37.51228838
EO42272,California,10148.41973,Basic,44856,Suburban,66,24,71,316.8,Four-Door Car,55.52026339
ZF73834,California,2582.408525,Basic,76731,Urban,64,2,68,201.455005,Four-Door Car,40.26602182
UM14135,Nevada,3265.156348,Extended,25820,Suburban,82,10,69,393.6,Four-Door Car,66.1815693
QL10321,California,5768.830622,Basic,92509,Rural,71,16,43,109.296118,Four-Door Car,51.83513632
ZL17677,Washington,21480.81781,Basic,15505,Suburban,68,24,2,383.890867,Two-Door Car,48.05902803
WE57129,Washington,2891.717971,Basic,21979,Suburban,73,7,86,518.686584,Two-Door Car,40.99203213
SO57563,Arizona,7381.914168,Extended,54878,Rural,96,5,11,204.953947,Four-Door Car,48.95890894
SO38188,Oregon,5308.617246,Extended,40178,Suburban,136,7,13,652.8,SUV,56.68717055
YD65161,California,2912.59798,Basic,65436,Rural,73,14,55,40.752864,Four-Door Car,50.36839883
CN49086,California,5073.282126,Extended,57709,Suburban,125,10,26,600,SUV,65.54143549
BD53342,Washington,3096.511217,Extended,21604,Suburban,79,14,28,379.2,Four-Door Car,45.75167561
FI75266,Oregon,7891.584409,Basic,28422,Suburban,68,5,63,453.909559,Four-Door Car,47.0952979
GH86762,California,19454.40847,Extended,59853,Urban,124,18,79,570.847354,SUV,58.14458569
HP55853,California,22332.43946,Extended,49078,Suburban,97,10,3,484.013411,Four-Door Car,40.57578814
WB43408,Oregon,4598.235733,Basic,51523,Suburban,116,11,20,738.840818,SUV,48.88342782
AY98473,Arizona,24186.88247,Basic,32989,Suburban,102,25,12,489.6,SUV,48.13178875
AK61491,Oregon,2491.317024,Basic,36631,Rural,62,30,77,67.530904,Four-Door Car,47.99493875
WN59735,California,2621.116054,Basic,26477,Rural,66,18,37,144.987956,Four-Door Car,61.2920757
WW99844,Oregon,4944.088762,Basic,53607,Rural,61,4,18,93.891207,Four-Door Car,50.22198129
YG38576,Arizona,5206.761563,Basic,21594,Suburban,71,16,23,340.8,Four-Door Car,42.02172149
EE48429,Nevada,2601.468833,Basic,80584,Suburban,65,33,17,312,Two-Door Car,41.41821695
SX95355,Oregon,5849.486464,Basic,67511,Suburban,73,3,5,350.4,Four-Door Car,45.56851344
IU54219,Oregon,16301.9676,Extended,19614,Suburban,85,21,32,574.024018,Two-Door Car,50.56567823
ZE71012,Nevada,26199.52707,Basic,20346,Suburban,74,13,57,358.643521,Two-Door Car,66.10535815
PU36617,Arizona,6470.535463,Extended,48638,Rural,82,16,29,183.104441,Four-Door Car,61.63762829
PA18731,Oregon,9501.005425,Basic,46855,Urban,119,13,94,472.391125,SUV,61.68544733
IC51895,Arizona,10970.13221,Extended,38873,Suburban,92,6,33,599.811172,Two-Door Car,50.80514667
FU43761,Nevada,2435.619979,Basic,25703,Suburban,62,4,64,297.6,Four-Door Car,46.61946885
BG51419,Washington,4362.931238,Premium,58842,Suburban,110,6,74,528,Four-Door Car,80.00776486
VY96711,California,19231.77266,Premium,99772,Rural,158,10,38,51.902587,SUV,55.36248904
KT97561,Arizona,8382.630118,Basic,19683,Suburban,117,17,41,561.6,Sports Car,37.35930581
BW80872,Washington,4434.411172,Premium,34549,Rural,111,8,78,125.933005,Four-Door Car,29.21653693
TZ81094,Nevada,2372.155492,Basic,19030,Suburban,62,7,22,355.820799,Two-Door Car,33.84463016
XA27536,Washington,3611.183505,Extended,63329,Suburban,92,33,87,441.6,Four-Door Car,44.89478078
LR61007,Arizona,3034.797717,Extended,79253,Urban,76,23,7,254.984946,Two-Door Car,58.42777298
WH20102,California,9095.049868,Basic,37937,Suburban,116,11,42,556.8,SUV,38.45953046
FG60807,Oregon,4884.15708,Basic,21766,Urban,62,29,65,179.14181,Four-Door Car,46.62904492
TV77808,Arizona,5681.307056,Basic,67132,Suburban,71,34,71,466.371705,Four-Door Car,48.4197496
PA38372,Washington,9357.737821,Premium,33060,Rural,117,19,91,56.731578,Four-Door Car,32.26424299
NX11526,Arizona,2759.978287,Basic,92296,Suburban,69,4,65,331.2,Two-Door Car,43.59552805
HU72679,Oregon,9635.58373,Basic,90334,Urban,119,4,46,423.785148,SUV,34.08319476
HC60268,Oregon,8346.019875,Premium,40105,Suburban,104,21,26,878.413622,Four-Door Car,63.00705221
SO18542,Oregon,8370.56545,Basic,33409,Suburban,105,4,17,553.553427,SUV,35.1138382
CN22369,California,2538.62632,Basic,18608,Suburban,71,13,24,340.8,Four-Door Car,53.36328345
WY17333,California,4732.219556,Basic,55385,Suburban,61,7,22,292.8,Four-Door Car,50.85044016
